ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0991	I0992	I0993	I0994	I0995	I0996	I0997	I0998	I0999	I1000
21219	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	8	10	5	4	4
21295	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21296	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
21299	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21376	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21377	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
21380	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21381	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21457	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21458	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21459	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
21462	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21537	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21538	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21539	8	4	2	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21542	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21543	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21619	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21620	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21621	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
21624	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21625	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	8	10	5	4	4
21700	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21701	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21702	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21705	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21706	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21781	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21782	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21785	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
21786	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21787	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21863	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21864	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21866	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
21867	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21868	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21944	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21945	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
21948	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21949	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
21950	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22024	8	4	3	3	10	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
22025	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
22026	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
22028	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
22029	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22030	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22031	8	4	2	3	10	9	4	6	7	5	7	8	4	9	8	8	10	5	4	4
22105	8	4	3	3	10	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
22106	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
22107	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	10	5	4	5
22109	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
22110	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22111	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22112	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22187	8	4	3	3	10	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
22190	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
22191	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
22192	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22193	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22194	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22271	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
22272	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22273	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22274	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22353	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	5
22354	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22355	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22435	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22436	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22437	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22515	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	5
22516	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22517	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22519	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	8	10	5	4	4
22596	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	5
22597	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
22598	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22599	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	10	5	4	4
22600	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	1	10	5	4	4
22677	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
22757	8	4	3	3	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
22762	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	1	10	5	4	4
22843	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	1	9	5	4	4
23005	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	1	9	5	4	4
23086	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	1	9	5	4	4
23166	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23167	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23247	8	4	3	3	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23248	8	4	3	3	10	9	4	6	6	5	7	8	4	9	8	1	9	5	4	4
23328	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23329	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23407	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
23408	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
23409	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23410	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23488	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
23489	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23490	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23491	8	4	3	4	10	9	4	6	6	5	7	8	4	9	8	1	9	5	4	4
23569	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
23570	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
23571	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23572	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23651	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
23652	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	4
23653	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23732	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	4
23733	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23734	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23814	8	4	3	4	10	9	4	6	7	5	7	8	5	9	8	1	9	5	4	4
23815	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23896	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
23976	8	4	3	4	9	9	4	6	7	5	7	8	5	9	8	1	9	5	4	4
23977	8	4	3	4	10	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
24058	8	4	3	4	9	9	4	6	7	5	7	8	4	9	8	1	9	5	4	4
24220	8	4	3	4	9	9	4	6	7	5	7	8	5	9	8	1	9	5	4	4
25108	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25109	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25187	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25188	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25189	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25190	8	4	4	5	9	9	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25191	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25192	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25269	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25270	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25271	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25272	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25273	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25350	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25351	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25352	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25353	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25354	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25431	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25432	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25433	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25434	8	4	4	5	9	9	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25435	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25512	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25513	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25514	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25515	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25516	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25594	8	4	4	5	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25595	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25596	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25597	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25674	8	4	4	6	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25675	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25676	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25677	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25678	10	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25756	8	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25757	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25758	8	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25759	10	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25837	8	4	4	6	9	6	4	6	7	5	7	8	5	9	8	1	9	5	4	5
25838	8	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25839	8	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25840	10	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25918	8	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25919	8	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25920	10	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25921	10	4	4	5	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
25999	8	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26000	8	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26001	10	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26002	10	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26081	8	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26082	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26083	10	4	4	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26161	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26162	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26163	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26164	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26242	10	4	5	6	9	6	5	6	7	5	10	8	5	9	8	1	9	5	4	5
26243	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26244	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26245	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26324	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26325	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26326	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26404	10	4	5	6	9	6	5	6	7	5	10	8	5	9	8	1	9	5	4	5
26405	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26406	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26407	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26485	10	4	5	6	9	6	5	6	7	5	10	8	5	9	8	1	9	5	4	5
26486	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26487	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26488	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26567	10	4	5	6	9	6	5	6	7	5	10	8	5	9	8	1	9	5	4	5
26568	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26569	10	4	5	6	9	6	4	6	7	5	10	8	5	9	8	1	9	5	4	5
26647	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26648	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26649	10	4	5	6	9	6	4	6	7	5	10	1	5	9	8	1	9	5	4	5
26650	10	4	5	6	9	6	4	6	7	5	10	1	5	9	8	1	9	5	4	5
26729	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26730	10	4	5	6	9	6	4	6	7	5	10	1	5	9	8	1	9	5	4	5
26731	10	4	5	6	9	6	4	6	7	5	10	1	5	9	8	1	9	5	4	5
26810	10	4	5	6	9	6	5	6	7	5	10	1	5	1	8	1	9	5	5	5
26811	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26812	10	4	5	6	9	6	4	6	7	5	10	1	5	9	8	1	9	5	4	5
26891	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26892	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26893	10	4	5	6	9	6	4	7	7	5	10	1	5	9	8	1	9	5	4	5
26972	10	5	5	6	9	6	5	6	7	5	10	1	5	1	8	1	6	5	5	5
26973	10	4	5	6	9	6	5	6	7	5	10	1	5	9	8	1	9	5	4	5
26974	10	4	5	6	9	6	4	7	7	5	10	1	5	9	8	1	9	5	4	5
27054	10	4	5	6	9	6	5	6	7	5	10	1	5	1	8	1	6	5	5	5
27055	10	4	5	6	9	6	5	7	7	5	10	1	5	9	8	1	9	5	4	5
27134	10	5	5	6	9	6	5	6	7	5	10	1	5	1	8	1	6	5	5	5
27135	10	4	5	6	9	6	5	6	7	5	10	1	5	1	8	1	6	5	5	5
27136	10	4	5	6	9	6	5	7	7	5	10	1	5	9	8	1	9	5	4	5
27216	10	5	5	6	9	6	5	6	7	5	10	1	5	1	8	1	6	5	5	5
27217	10	4	5	6	9	6	5	7	7	5	10	1	5	1	8	1	6	5	4	5
28594	10	5	5	6	9	6	5	7	7	8	10	1	5	1	8	2	6	5	5	5
