ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0991	I0992	I0993	I0994	I0995	I0996	I0997	I0998	I0999	I1000
33292	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
33373	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
33453	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
33454	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
33534	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
33535	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
33616	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
33696	1	4	6	10	2	1	3	8	8	6	5	9	1	10	7	6	5	3	9	9
33697	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
33777	1	4	6	10	2	1	3	8	8	6	5	9	1	10	7	6	5	3	9	6
33778	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
33859	1	4	6	10	2	1	3	8	8	6	5	9	1	10	7	6	5	3	9	9
33939	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
33940	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
34021	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
34102	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
34182	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
34183	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
34264	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
34345	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34425	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34426	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34506	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34507	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34588	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34669	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34750	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34912	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
34993	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
35155	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
39385	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39386	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
39387	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39388	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39389	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
39390	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39391	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39392	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39393	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39394	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
39395	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	2	6	9
39396	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39397	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39398	1	4	6	10	2	1	1	6	8	6	4	9	1	10	8	5	5	2	6	9
39466	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
39467	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39468	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39469	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39470	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
39471	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39472	1	4	6	10	2	1	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39473	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39474	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39475	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	6	9
39476	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39477	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39478	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39479	1	4	6	10	2	1	1	6	8	6	4	9	1	10	8	5	5	2	6	9
39547	1	4	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39548	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
39549	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39550	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39551	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	6
39552	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39553	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39554	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39555	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39556	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
39557	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	2	6	9
39558	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39559	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39560	1	4	6	10	2	1	1	6	8	6	4	9	1	10	8	5	5	2	6	9
39629	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39630	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39631	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39632	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39633	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39634	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39635	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39636	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39637	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39638	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
39639	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39640	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39641	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39642	1	4	6	10	2	1	1	6	8	6	4	9	1	10	8	5	5	2	6	9
39709	1	4	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39710	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
39711	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39712	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39713	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39714	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39715	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39716	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39717	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39718	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
39719	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	6	9
39720	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39721	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39722	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39790	1	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39791	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39792	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39793	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39794	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39795	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39796	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39797	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39798	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39799	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39800	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
39801	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39802	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39803	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39804	1	4	6	10	2	1	1	6	8	6	4	9	1	10	8	5	5	2	6	9
39871	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39872	1	4	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39873	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
39874	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39875	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39876	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
39877	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39878	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39879	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39880	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39881	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39882	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	6	9
39883	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39884	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39885	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39886	1	4	6	10	2	1	1	6	8	6	4	9	1	5	8	5	5	2	6	9
39952	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39953	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
39954	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39955	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39956	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
39957	1	4	6	10	2	2	3	8	8	6	5	9	1	10	7	6	5	3	9	9
39958	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
39959	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39960	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39961	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
39962	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
39963	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	5	5	2	6	9
39964	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
39965	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
39966	1	4	6	10	2	1	1	6	8	6	4	9	1	5	8	5	5	2	6	9
40033	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40034	1	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40035	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40036	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40037	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40038	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40039	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
40040	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40041	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40042	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40043	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40044	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
40045	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
40046	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40047	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40048	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	2	6	9
40114	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40115	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40116	1	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40117	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
40118	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40119	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40120	1	4	6	10	2	2	3	6	8	6	5	1	1	10	7	6	5	3	9	9
40121	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
40122	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40123	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40124	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40125	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
40126	1	4	6	10	2	1	2	6	8	6	4	9	1	10	8	5	5	2	6	9
40127	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40128	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40129	1	4	6	10	2	1	1	6	8	6	4	9	1	5	8	5	5	2	6	9
40130	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	1	6	2
40195	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40196	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40197	1	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40198	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40199	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40200	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40201	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
40202	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40203	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40204	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40205	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40206	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
40207	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40208	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40209	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40210	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	2	6	2
40276	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40277	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40278	2	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40279	1	4	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
40280	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40281	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40282	1	4	6	10	2	2	3	6	8	6	5	1	1	10	7	6	5	3	9	9
40283	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
40284	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40285	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40286	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40287	1	4	6	10	2	1	2	6	8	6	4	9	1	10	7	6	5	3	9	9
40288	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	9	9
40289	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40290	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40291	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40292	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	2	6	2
40357	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40358	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40359	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40360	2	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40361	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40362	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40363	1	4	6	10	2	2	3	6	8	6	5	1	1	10	7	6	5	3	9	9
40364	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
40365	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40366	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40367	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40368	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40369	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	6	5	3	9	9
40370	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40371	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40372	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40373	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	2	6	2
40438	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40439	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40440	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40441	1	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40442	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	6
40443	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40444	1	4	6	10	2	2	3	6	8	6	5	1	1	10	7	6	5	3	9	9
40445	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40446	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40447	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40448	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40449	1	4	6	10	2	1	3	6	8	6	4	9	1	5	7	6	5	3	9	9
40450	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	3	9	9
40451	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40452	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40453	1	4	6	10	2	1	2	6	8	6	3	9	1	5	8	5	5	2	6	2
40454	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	2	6	2
40519	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40520	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40521	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40522	2	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40523	1	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	9	6
40524	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40525	1	4	6	10	2	2	3	6	8	6	5	1	1	10	7	6	5	3	9	9
40526	1	4	6	10	2	2	3	6	8	6	5	9	1	10	7	6	5	3	9	9
40527	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40528	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40529	1	4	6	10	2	1	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40530	1	4	6	10	2	1	3	6	8	6	4	9	1	5	7	6	5	3	9	9
40531	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	6	5	3	9	9
40532	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40533	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40534	1	4	6	10	2	1	2	6	8	6	4	9	1	5	8	5	5	2	6	9
40535	1	4	6	10	2	1	1	6	8	6	3	9	1	5	8	5	5	2	6	2
40600	2	10	6	10	3	3	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40601	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	4	8	6
40602	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40603	2	10	6	10	3	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40604	2	10	6	10	2	2	4	8	8	6	5	1	1	10	7	6	5	3	8	6
40605	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40606	1	4	6	10	2	2	3	8	8	6	5	1	1	10	7	6	5	3	9	9
40607	1	4	6	10	2	2	3	6	8	6	5	1	1	10	7	6	5	3	9	9
40608	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40609	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40610	1	4	6	10	2	2	3	6	8	6	4	9	1	10	7	6	5	3	9	9
40611	1	4	6	10	2	1	3	6	8	6	4	9	1	5	7	6	5	3	9	9
40612	1	4	6	10	2	1	3	6	8	6	4	9	1	5	8	6	5	3	9	9
