ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0991	I0992	I0993	I0994	I0995	I0996	I0997	I0998	I0999	I1000
890	8	10	4	8	3	3	2	3	2	9	10	9	6	10	3	4	3	3	10	9
891	8	10	4	8	3	3	2	3	2	9	9	9	6	10	3	4	3	3	10	9
892	8	10	4	7	3	3	2	3	2	9	9	9	6	10	3	4	3	3	10	9
898	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
899	10	9	1	5	1	1	4	5	8	6	1	9	6	4	1	7	1	6	6	7
900	10	9	1	5	1	1	4	5	4	6	1	9	5	4	1	7	1	6	6	7
901	10	9	1	5	1	1	4	5	4	6	1	10	5	4	1	7	1	6	6	7
904	10	9	1	5	1	1	4	5	4	6	8	10	3	4	1	7	1	6	6	7
905	10	9	1	5	1	1	4	5	4	6	8	10	3	4	1	7	1	6	6	7
906	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
907	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
908	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
909	6	5	7	5	7	1	4	5	4	6	8	7	2	4	1	7	1	6	6	7
910	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
911	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
972	8	10	4	8	3	3	2	3	2	9	10	9	6	10	3	4	3	3	10	9
973	8	10	4	7	3	3	2	3	2	9	9	9	6	10	3	4	3	3	10	9
979	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
980	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
981	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
982	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
983	10	9	1	5	1	1	4	5	4	6	1	10	5	4	1	7	1	6	6	7
985	10	9	1	5	1	1	4	5	4	6	1	10	3	4	1	7	1	6	6	7
986	10	9	7	5	7	1	4	5	4	6	8	10	3	4	1	7	1	6	6	7
987	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
988	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
989	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
990	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
991	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
992	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
1060	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1061	10	9	1	5	1	1	4	5	8	6	1	9	6	4	1	7	1	6	6	7
1062	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
1063	10	9	1	5	1	1	4	5	8	6	1	10	5	4	1	7	1	6	6	7
1064	10	9	1	5	1	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1065	10	9	1	5	1	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1066	6	5	7	5	7	1	4	5	4	6	1	10	3	4	1	7	1	6	6	7
1067	6	5	7	5	7	1	4	5	4	6	8	10	3	4	1	7	1	6	6	7
1068	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
1069	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
1070	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
1071	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
1072	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
1073	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	8	6	6	7
1141	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1142	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1143	10	9	1	5	1	1	4	5	8	6	1	9	6	4	1	7	1	6	6	7
1144	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
1145	10	9	1	5	1	1	4	5	8	6	1	10	5	4	1	7	1	6	6	7
1146	10	9	7	5	1	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1147	10	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1148	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1149	6	5	7	5	7	1	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1150	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
1151	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
1152	6	5	7	5	7	1	4	5	4	6	8	10	2	4	1	7	1	6	6	7
1153	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
1154	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	8	6	6	7
1155	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	8	6	6	7
1188	8	3	10	2	3	10	2	3	2	9	10	5	8	2	9	4	5	3	3	5
1222	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1223	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1224	10	9	1	5	1	1	4	5	8	6	1	9	6	4	1	7	1	6	6	7
1225	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
1226	10	9	1	5	1	1	4	5	8	6	1	10	5	4	1	7	1	6	6	7
1227	10	5	7	5	1	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1228	10	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1229	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1230	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1231	6	5	7	5	7	1	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1232	6	5	7	5	7	1	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1233	6	5	7	5	7	1	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1234	6	5	7	5	7	8	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1235	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	1	6	6	7
1236	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	8	6	6	7
1237	6	5	7	5	7	8	4	5	4	6	8	7	2	4	1	7	8	6	6	7
1270	8	3	10	2	3	10	2	3	2	9	10	5	8	2	9	4	5	3	3	4
1303	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1304	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1305	10	9	1	5	1	1	4	5	8	6	1	9	6	4	1	7	1	6	6	7
1306	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
1307	10	9	7	5	1	1	4	5	8	6	1	10	5	4	1	7	1	6	6	7
1308	10	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1309	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1310	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1311	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1312	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1313	6	5	7	5	7	1	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1314	6	5	7	5	7	8	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1315	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	1	6	6	7
1316	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1317	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1348	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1350	8	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	5	3	3	5
1384	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1385	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1386	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1387	10	9	1	5	1	1	4	5	8	6	1	9	5	4	1	7	1	6	6	7
1389	10	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1390	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1391	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1392	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1393	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1394	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1395	6	5	7	5	7	1	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1396	6	5	7	5	7	8	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1397	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1398	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1428	4	3	10	2	9	7	6	3	2	9	9	5	1	2	5	8	9	3	3	5
1429	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1432	8	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	5	3	3	5
1466	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1467	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1468	10	9	1	5	1	1	4	5	8	6	1	9	6	4	1	7	1	6	6	7
1471	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1472	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1473	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1474	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1475	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1476	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1477	6	5	7	5	7	8	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1478	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1479	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1480	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1509	4	3	10	2	8	7	6	4	3	7	9	7	1	2	5	8	9	3	3	5
1510	4	3	10	2	9	7	6	3	2	9	9	5	8	2	5	3	9	3	3	5
1511	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1512	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1513	4	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	5	3	3	5
1514	8	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	5	3	3	4
1547	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1548	10	9	1	5	1	1	4	5	8	6	1	8	6	4	1	7	1	6	6	7
1552	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1553	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1554	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1555	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1556	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1557	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1558	6	5	7	5	7	8	4	5	8	6	8	10	2	4	1	7	1	6	6	7
1559	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1560	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1590	4	3	10	2	8	7	6	3	3	7	9	7	1	2	5	8	9	3	3	5
1591	4	3	10	2	9	7	2	3	2	9	9	5	8	2	9	3	9	3	3	5
1592	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1593	4	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1594	4	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	5	3	3	5
1628	10	9	1	5	1	1	4	10	8	6	1	8	6	4	1	7	1	6	6	7
1629	10	9	1	5	1	1	4	10	8	6	1	8	6	4	1	7	1	6	6	7
1634	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1635	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1636	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1637	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1638	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1639	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1640	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	8	6	6	7
1641	6	5	7	5	7	8	4	5	8	6	8	7	2	4	1	7	8	6	6	7
1642	6	5	7	5	7	8	4	5	8	6	8	7	2	4	8	7	8	6	6	7
1671	4	3	10	2	8	7	6	4	3	7	9	7	1	2	5	8	9	3	3	5
1672	4	3	10	2	9	7	6	3	10	7	9	7	1	2	5	8	9	3	3	5
1673	4	3	10	2	9	7	2	3	2	9	9	5	8	2	9	3	9	3	3	5
1674	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1675	4	3	10	2	9	10	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1676	4	3	10	2	9	9	2	3	2	9	10	5	8	2	9	4	5	3	3	4
1716	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1717	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1718	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1719	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1720	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1721	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	8	6	6	7
1722	6	5	7	5	7	8	4	5	8	6	1	7	2	4	1	7	8	6	6	7
1723	6	5	7	5	7	8	4	5	8	6	8	7	2	4	8	7	8	6	6	7
1753	4	3	10	2	8	7	6	4	3	7	9	7	1	2	5	8	9	3	3	5
1754	4	3	10	2	9	7	6	3	10	7	9	7	1	2	5	3	9	3	3	5
1755	4	3	10	2	9	7	6	3	2	9	9	5	8	2	9	3	9	3	3	5
1756	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1757	4	3	10	2	9	9	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1758	8	3	10	2	9	9	2	3	2	9	10	5	8	2	9	4	5	3	3	4
1797	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1798	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1799	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1800	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1801	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	8	6	6	7
1802	6	5	7	5	7	8	4	5	8	6	1	10	2	4	8	7	8	6	6	7
1803	6	5	7	5	7	8	4	5	8	6	1	7	2	4	8	7	8	6	6	7
1804	6	5	7	5	7	8	4	5	8	6	1	7	2	4	8	7	8	6	6	7
1833	4	3	10	2	8	7	3	4	3	7	9	7	1	2	5	8	9	3	3	5
1834	4	3	10	2	8	7	6	3	3	7	9	7	1	2	5	8	9	3	3	5
1835	4	3	10	2	9	7	6	3	10	2	9	5	1	2	5	3	9	3	3	5
1836	4	3	10	2	9	7	6	7	2	9	9	5	8	2	9	3	9	3	3	5
1837	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1838	4	3	10	2	9	9	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1839	8	3	10	2	9	9	2	3	2	9	10	5	8	2	9	4	5	3	3	4
1878	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1879	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1880	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1881	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1882	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1883	6	5	7	5	7	8	4	5	8	6	1	10	2	4	8	7	8	6	6	7
1884	6	5	7	5	7	8	4	5	8	6	1	7	2	4	8	7	8	6	6	7
1885	6	5	7	5	7	8	4	5	8	6	1	7	2	4	8	7	8	6	6	7
1914	5	3	10	2	8	7	3	4	2	7	9	7	1	2	5	8	9	3	3	5
1915	4	3	10	2	8	7	3	4	3	7	9	7	1	2	5	8	9	3	3	5
1916	4	3	10	2	8	7	6	3	3	7	9	7	1	2	5	8	9	3	3	5
1917	4	3	10	2	9	7	6	3	10	2	9	5	1	2	9	3	9	3	3	5
1918	4	3	10	2	9	7	6	7	2	9	9	5	8	2	9	3	9	3	3	5
1919	4	3	10	2	9	7	2	3	2	9	10	5	8	2	9	4	9	3	3	5
1920	4	3	10	2	9	9	2	3	2	9	10	5	8	2	9	4	9	3	3	4
1960	6	5	7	5	7	1	4	5	8	6	1	10	4	4	1	7	1	6	6	7
1961	6	5	7	5	7	1	4	5	8	6	1	10	3	4	1	7	1	6	6	7
1962	6	5	7	5	7	1	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1963	6	5	7	5	7	8	4	5	8	6	1	10	2	4	1	7	1	6	6	7
1964	6	5	7	5	7	8	4	5	8	6	1	10	2	4	8	7	8	6	6	7
1965	6	5	7	5	7	8	4	5	8	6	1	10	2	4	8	7	8	6	6	7
1966	6	5	7	5	7	8	4	5	8	6	1	7	2	4	8	7	8	6	6	7
1967	6	5	7	5	7	8	4	5	8	6	1	7	2	4	8	7	8	6	6	7
