HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
484	2	4	10	8	5	9	9	1	10	9	5	7	2	7	9	7	10	8	2	5
485	8	9	9	2	6	10	10	5	3	4	9	3	10	3	8	7	5	4	10	5
486	1	6	7	4	9	6	10	3	1	1	10	8	1	6	7	4	3	1	2	7
487	1	1	1	1	4	2	1	7	9	7	3	6	4	1	8	3	9	8	10	2
493	1	4	3	8	6	9	3	9	8	7	6	10	8	8	6	7	6	3	7	10
494	6	3	9	3	8	6	1	7	3	7	3	5	7	9	7	2	7	3	3	10
498	7	8	1	10	1	1	1	3	3	6	10	6	3	7	6	8	7	1	5	3
499	10	2	7	2	8	7	8	2	9	10	6	7	9	6	1	1	9	1	2	6
502	9	7	3	8	2	1	3	2	1	2	9	10	5	8	8	9	8	6	10	5
503	5	5	5	7	8	6	3	2	4	4	7	10	9	8	10	8	5	2	2	1
564	4	4	4	10	7	6	9	8	3	7	2	10	2	4	1	2	6	5	1	1
565	6	5	7	5	9	9	7	1	6	9	4	4	7	4	6	8	10	6	6	6
566	10	2	8	2	7	9	2	6	1	3	3	2	1	1	5	6	6	2	10	9
567	10	1	8	2	9	2	5	6	9	4	7	7	5	10	2	5	1	9	5	7
568	4	1	5	3	5	7	9	4	6	7	2	4	8	5	1	4	2	1	3	6
573	2	9	8	10	3	8	1	5	9	2	2	1	8	9	4	4	2	10	2	5
574	6	3	9	4	2	2	7	7	3	1	6	3	4	5	1	2	10	8	7	7
575	5	8	4	7	5	1	1	5	1	10	7	5	1	6	1	7	8	8	7	9
578	3	10	10	3	9	2	5	5	8	5	2	4	1	4	3	7	8	4	8	6
579	4	4	5	3	10	1	7	1	9	10	9	10	1	4	8	2	8	1	4	6
580	1	2	9	6	10	1	4	9	7	1	2	7	3	7	9	6	7	7	8	1
582	2	5	9	9	7	9	1	5	1	1	5	5	4	8	7	2	1	8	8	3
583	9	8	2	8	10	4	9	2	10	9	4	9	4	2	2	9	6	2	4	8
645	6	4	6	1	6	4	9	4	2	10	3	6	7	7	1	9	10	8	1	4
646	6	5	8	6	9	9	3	3	3	8	2	7	2	5	8	6	9	7	8	10
647	1	4	8	6	7	8	8	7	3	3	1	2	1	5	2	8	9	8	9	10
648	1	8	10	4	5	6	1	8	3	7	9	1	9	3	5	6	3	1	10	2
649	6	6	8	1	7	7	6	4	3	6	5	7	8	4	10	7	8	2	8	8
654	6	7	7	7	9	3	4	9	7	1	4	4	8	7	3	9	9	8	4	6
655	5	8	1	10	2	2	5	2	4	1	3	10	9	9	6	8	6	8	3	8
656	1	10	10	4	8	4	3	2	2	6	4	10	1	2	9	3	1	2	9	8
657	4	3	9	10	9	1	10	9	4	3	8	1	9	7	7	5	5	2	5	9
660	5	9	9	4	2	2	6	10	6	3	4	1	3	6	5	9	1	5	10	4
661	9	2	5	7	6	4	1	2	3	10	1	10	6	6	7	8	3	1	4	5
663	10	4	3	2	3	1	4	6	1	5	3	2	3	4	6	7	3	3	6	7
664	7	2	9	10	9	8	6	9	5	8	8	6	8	9	7	4	5	10	9	4
665	7	6	3	7	4	4	10	3	3	2	5	9	8	10	8	2	3	9	8	1
666	10	2	8	6	2	6	5	9	10	4	6	3	9	8	8	4	9	10	1	1
727	1	10	9	1	3	10	2	3	5	3	8	8	8	7	1	8	4	2	5	1
728	1	9	4	10	6	10	2	8	10	6	5	9	8	3	2	2	4	9	4	4
729	4	10	2	3	9	3	6	3	7	7	3	5	4	5	9	5	4	4	1	6
730	10	8	6	10	10	9	7	5	10	4	1	7	2	6	7	4	6	3	9	3
736	10	2	3	8	9	8	7	2	2	2	1	4	1	1	3	3	8	8	10	10
737	3	9	1	8	8	8	4	7	6	2	6	1	2	10	3	8	3	3	7	6
738	2	8	8	5	7	9	6	9	6	6	5	3	8	4	1	7	3	5	2	6
741	5	8	7	5	2	8	2	5	7	2	4	5	10	2	7	7	3	10	2	9
742	3	10	6	3	6	10	8	9	6	8	9	1	10	8	5	9	4	9	9	2
745	3	7	5	4	2	10	4	6	10	9	7	7	6	1	6	3	10	7	9	8
746	1	2	7	5	4	3	10	3	5	4	5	2	7	4	2	5	2	3	2	1
747	1	6	6	8	1	9	2	2	5	1	10	5	6	8	6	6	3	4	4	9
748	9	7	10	8	10	4	8	9	2	8	8	6	6	2	4	4	1	2	4	7
809	8	9	6	4	9	4	6	7	2	6	3	2	2	3	5	3	7	8	7	2
810	10	2	8	4	7	2	8	3	4	10	4	3	3	6	1	6	8	9	5	5
811	9	6	10	1	2	8	1	10	1	9	6	9	6	5	8	4	10	9	5	10
816	2	10	6	8	3	2	2	9	6	8	7	5	2	6	5	3	1	5	1	2
817	2	9	5	10	10	9	3	6	9	6	10	2	6	6	3	6	10	3	9	1
818	10	8	10	4	3	5	1	6	3	3	1	8	2	8	6	8	3	2	4	7
819	3	5	10	10	3	7	2	7	6	2	5	5	9	9	7	3	8	3	3	7
822	5	9	9	7	4	9	8	9	5	4	10	8	8	6	7	7	4	4	7	1
823	9	6	5	6	1	9	7	1	4	10	7	2	10	3	1	5	4	1	9	2
825	9	5	5	6	6	10	2	10	7	5	4	1	7	1	6	4	8	7	10	7
826	4	2	2	10	9	9	1	8	3	7	1	10	3	4	5	3	10	3	7	6
827	10	9	6	9	10	1	2	9	6	3	5	6	5	9	8	5	1	9	7	6
828	8	5	4	1	4	10	4	1	2	1	3	9	1	8	2	6	5	6	5	9
829	6	6	2	10	4	9	2	8	4	8	1	7	3	10	8	8	2	4	5	8
889	3	7	9	1	8	6	3	1	3	5	2	4	4	10	1	1	4	6	1	6
890	3	5	4	10	4	6	4	7	3	10	1	10	6	2	10	9	10	2	3	2
891	8	7	1	2	10	4	9	4	10	4	2	6	5	4	8	4	9	1	6	8
892	3	10	8	8	1	1	3	2	5	10	1	3	3	3	8	5	8	5	3	1
898	2	10	3	5	5	10	3	1	1	3	3	8	4	10	3	4	4	5	3	10
899	5	3	5	2	1	2	4	1	1	5	3	7	7	5	7	9	10	7	4	8
900	10	3	1	4	1	1	1	4	4	7	8	1	8	3	9	8	5	4	7	1
901	5	10	4	3	5	9	7	1	9	7	1	4	6	4	7	3	2	5	9	3
904	2	4	5	2	10	2	4	5	3	9	10	7	2	1	3	5	2	1	6	10
905	8	1	8	2	2	6	4	2	1	7	3	2	2	3	8	9	8	2	7	10
906	7	3	9	8	2	3	6	10	5	8	10	5	7	7	9	7	7	4	6	4
907	5	7	4	9	7	2	10	7	4	10	10	5	3	2	2	6	7	8	5	7
908	2	4	3	7	3	2	8	8	8	3	9	7	3	6	7	6	9	3	4	2
909	7	8	3	6	6	8	3	5	9	10	6	4	8	2	2	2	5	1	7	8
910	3	8	4	6	9	2	1	9	1	1	8	3	1	2	4	1	10	2	7	10
911	8	2	9	3	2	10	1	7	10	4	10	9	8	9	10	8	5	4	3	3
972	5	2	5	8	7	8	2	9	2	1	3	5	10	4	3	2	9	10	7	4
973	5	4	10	5	8	6	4	9	8	3	8	5	9	10	10	3	10	9	2	6
979	3	7	4	8	3	6	4	1	10	7	6	1	9	7	10	10	4	1	9	4
980	2	8	6	2	9	2	8	5	5	2	9	8	10	8	1	2	2	9	1	3
981	3	2	3	8	1	2	6	5	3	7	6	8	4	9	5	1	10	5	10	7
982	7	2	8	2	2	5	9	2	10	6	1	1	4	10	7	5	6	10	4	7
983	3	5	2	5	8	2	5	10	3	1	4	2	9	9	5	2	8	4	3	8
985	7	3	5	7	8	9	3	3	2	10	6	1	10	8	2	6	5	1	5	5
986	10	8	10	4	8	4	4	2	7	10	1	1	8	4	2	6	9	3	6	8
987	7	2	5	8	2	10	5	7	10	5	6	6	10	8	8	10	3	8	3	6
988	8	3	3	7	7	1	9	10	4	4	10	2	6	7	2	2	5	4	4	1
989	3	3	4	7	10	10	8	5	9	1	2	4	9	1	8	2	9	2	2	5
990	2	6	3	8	2	9	1	1	4	2	4	7	2	3	2	1	3	3	5	5
991	9	2	9	8	7	10	9	10	4	7	10	7	6	4	4	6	5	1	5	2
992	7	7	4	4	10	3	1	1	8	10	2	4	7	7	6	6	5	5	6	4
1060	2	2	6	5	1	4	6	3	2	1	1	8	1	6	8	6	4	6	3	10
1061	7	8	7	8	10	5	3	4	2	7	1	2	1	10	2	7	9	7	9	4
1062	6	4	3	5	3	6	9	3	10	8	8	5	1	5	1	2	1	5	2	3
1063	3	10	5	9	6	4	9	1	1	7	7	7	8	2	2	8	7	4	9	8
1064	10	1	5	8	9	6	9	2	2	2	4	4	1	3	1	8	2	10	10	2
1065	9	3	6	9	5	9	2	1	10	5	2	7	9	3	1	7	6	9	3	4
1066	2	7	1	6	2	9	1	10	10	4	8	2	8	5	10	9	9	2	5	8
1067	1	10	6	1	10	3	2	4	9	8	2	5	6	1	2	6	5	3	5	10
1068	2	2	8	7	4	5	9	2	8	8	10	3	9	10	2	9	9	9	10	7
1069	5	10	4	10	8	3	4	4	4	2	5	8	3	10	1	7	9	7	1	7
1070	6	3	3	10	10	4	9	5	7	5	7	4	6	10	5	7	2	10	1	2
1071	5	3	3	4	7	9	4	6	6	4	4	3	8	8	3	6	5	1	2	10
1072	4	3	10	8	10	4	3	4	1	5	7	5	7	5	8	5	10	9	4	3
1073	3	9	5	3	4	7	3	8	10	8	1	10	6	3	6	1	9	7	6	8
1141	5	4	5	10	2	9	7	1	7	9	5	5	9	2	10	4	3	7	7	4
1142	9	8	3	7	9	7	3	6	2	6	3	5	3	4	9	5	5	9	2	8
1143	1	10	5	5	7	8	6	2	2	4	8	10	6	9	4	10	7	6	8	5
1144	4	1	4	6	7	7	10	4	10	4	6	9	8	1	9	3	4	1	8	9
1145	6	9	7	9	1	5	6	10	1	5	10	4	8	8	10	8	9	7	5	8
1146	10	3	2	4	3	3	3	6	7	4	1	7	2	5	2	1	5	9	9	10
1147	2	5	7	2	2	8	2	9	4	6	6	7	3	2	7	10	7	9	6	10
1148	8	6	9	1	5	1	9	8	9	6	4	8	6	6	9	4	1	3	8	9
1149	9	7	8	5	8	2	3	3	3	6	1	3	7	6	4	7	1	7	1	2
1150	2	10	9	10	8	4	7	5	9	2	3	10	10	8	8	8	6	5	3	9
1151	10	1	6	1	9	7	1	6	7	9	3	5	6	7	7	7	6	10	4	5
1152	3	10	9	3	9	1	8	3	5	1	3	8	4	8	10	5	9	2	4	4
1153	10	3	10	8	7	6	7	7	8	2	2	8	3	10	10	8	8	3	4	10
1154	9	10	7	7	4	6	8	2	5	10	8	4	3	7	9	3	3	10	6	2
1155	3	5	9	8	6	6	10	3	1	2	3	10	7	5	8	8	9	8	3	10
1188	10	4	9	8	10	4	3	10	2	3	2	8	9	8	6	8	8	10	6	2
1222	8	6	7	8	7	8	2	9	1	2	5	6	8	6	3	1	10	6	1	6
1223	7	7	1	1	3	9	4	5	6	8	10	3	4	9	6	3	6	7	8	7
1224	3	8	10	1	9	7	8	3	8	4	9	1	10	8	1	4	2	5	7	8
1225	10	2	2	3	5	1	7	9	10	2	9	2	8	4	1	9	6	2	3	2
1226	5	8	1	8	7	8	5	7	5	8	7	4	1	4	10	2	3	5	6	7
1227	6	1	4	6	5	3	7	10	1	2	5	10	8	10	5	6	5	6	6	3
1228	4	9	6	6	2	4	2	2	9	3	10	3	2	5	5	2	4	2	3	9
1229	2	8	2	2	8	1	2	4	7	9	4	3	4	9	2	8	4	6	1	10
1230	2	6	4	3	5	3	4	7	4	5	10	4	10	6	9	7	2	8	3	9
1231	6	5	3	8	1	8	2	1	6	10	9	6	8	6	4	3	3	5	1	10
1232	8	8	3	8	3	6	3	6	7	1	7	3	2	10	1	6	6	6	6	9
1233	4	6	3	2	7	5	2	7	7	1	10	6	2	8	7	10	4	1	3	6
1234	4	5	9	4	9	3	1	3	4	5	6	4	6	3	9	9	2	6	8	6
1235	9	1	9	6	5	1	10	7	5	9	2	8	10	10	4	4	5	9	8	8
1236	1	6	4	1	4	9	9	7	2	4	3	2	7	3	7	2	8	7	2	6
1237	6	10	4	3	1	6	8	4	10	5	5	4	7	7	3	7	10	6	7	4
1270	3	5	3	5	3	9	7	7	8	4	5	8	9	9	6	8	5	10	3	6
1303	3	8	7	1	9	9	8	7	4	9	7	8	7	9	10	5	7	6	5	6
1304	3	9	7	7	5	6	3	6	9	7	5	5	8	8	3	5	7	7	6	3
1305	4	10	7	5	3	8	8	3	6	2	7	4	8	2	6	5	9	4	5	7
1306	3	10	4	2	3	1	7	7	4	1	2	5	6	7	8	1	7	8	7	1
1307	6	5	5	8	4	2	3	3	5	4	2	4	4	4	3	2	9	5	6	7
1308	1	9	2	7	5	6	5	6	3	4	2	2	5	7	8	6	2	3	4	7
1309	7	8	7	10	8	7	2	9	10	6	4	2	10	9	3	2	3	1	10	8
1310	2	4	5	5	3	4	10	8	9	9	5	4	5	8	4	8	7	7	9	9
1311	1	7	6	6	10	8	3	7	4	1	5	10	3	6	9	7	6	4	7	1
1312	1	9	3	8	7	1	2	4	6	8	4	3	4	2	3	2	9	1	2	10
1313	3	3	4	7	4	8	3	2	5	9	8	9	5	5	10	3	7	7	10	2
1314	9	9	1	8	8	10	6	7	6	10	7	8	2	2	6	2	4	1	6	8
1315	4	3	6	2	8	7	5	3	2	7	6	1	8	3	9	9	8	3	4	9
1316	2	2	3	5	10	2	6	10	5	2	8	5	10	5	8	10	4	1	10	4
1317	10	10	5	2	4	3	4	1	4	10	4	2	1	6	10	8	1	9	2	9
1348	4	1	9	9	9	1	5	9	4	3	5	8	10	10	7	7	9	7	4	3
1350	9	9	10	8	6	6	10	5	7	9	7	2	6	6	3	1	6	1	10	10
1384	1	6	6	2	7	10	6	1	3	7	10	10	10	9	7	9	4	9	4	6
1385	7	1	1	10	9	1	3	5	5	3	4	7	5	4	7	5	6	1	1	1
1386	1	3	1	9	4	7	9	10	10	5	9	4	3	1	8	5	3	5	6	2
1387	5	6	8	7	8	3	7	6	4	9	8	9	7	9	3	2	9	9	1	4
1389	3	9	3	4	8	2	10	1	2	7	9	2	9	1	5	3	5	10	9	5
1390	1	6	2	3	10	7	8	3	1	10	1	1	8	9	4	8	9	9	5	1
1391	2	7	3	10	2	2	5	10	4	3	8	4	6	2	1	6	3	7	7	1
1392	2	1	7	6	9	8	10	4	2	8	8	6	8	3	8	7	4	5	10	9
1393	8	10	1	9	7	3	7	7	2	7	5	1	8	4	8	2	9	2	7	10
1394	10	1	3	1	9	10	7	1	9	7	3	10	7	5	8	9	6	9	3	1
1395	2	9	8	4	2	8	6	7	6	3	7	2	10	10	4	9	6	1	1	8
1396	4	7	2	1	7	1	3	2	1	7	1	2	3	5	3	6	1	9	8	3
1397	9	5	1	5	10	6	5	2	6	1	2	2	6	8	7	2	4	3	3	1
1398	3	2	1	7	3	9	10	9	6	4	10	4	9	6	5	7	1	6	2	1
1428	4	1	2	5	3	8	3	5	5	9	2	3	6	7	10	1	2	7	3	2
1429	5	7	10	3	5	8	10	7	5	10	10	8	10	6	8	6	6	10	10	8
1432	4	7	3	10	2	7	4	8	8	5	2	2	8	3	2	2	2	4	9	7
1466	4	5	9	1	8	7	4	5	10	1	8	4	10	4	1	3	10	8	1	4
1467	7	3	8	6	6	6	5	9	8	3	7	10	7	1	6	10	5	2	4	4
1468	10	6	6	9	6	1	4	8	7	8	10	4	3	7	4	2	6	7	1	9
1471	5	2	5	1	10	7	3	1	7	7	2	9	6	5	9	7	2	2	7	5
1472	3	7	4	7	4	6	6	8	6	9	5	3	10	9	9	2	8	3	9	7
1473	4	1	2	7	3	1	7	5	3	10	10	4	1	1	3	3	3	10	10	10
1474	1	6	3	10	8	4	5	1	7	2	6	1	2	4	9	10	4	7	9	4
1475	2	6	1	6	1	9	5	3	8	8	9	2	6	7	6	4	5	1	6	3
1476	7	4	7	1	1	6	6	10	1	8	8	6	2	7	9	2	4	1	10	8
1477	6	9	8	8	7	6	4	8	6	3	3	5	4	6	4	5	5	3	3	7
1478	1	9	3	3	2	10	7	8	4	9	4	5	1	2	7	6	7	3	1	4
1479	5	9	9	3	10	5	5	9	1	9	4	4	1	4	3	10	5	6	1	9
1480	1	9	3	4	7	9	5	7	7	3	9	8	7	10	3	6	6	7	2	3
1509	1	1	8	6	10	5	2	2	10	2	6	10	8	8	7	6	3	8	8	1
1510	1	9	8	9	5	5	9	9	5	3	4	9	7	8	6	2	1	5	9	8
1511	1	5	8	7	5	1	2	1	5	5	10	9	10	3	8	10	3	10	8	10
1512	2	2	9	6	9	1	4	7	9	10	5	9	7	8	7	6	5	9	9	8
1513	6	10	9	9	4	3	7	5	6	5	9	9	4	9	10	1	5	10	7	3
1514	1	9	4	5	10	1	7	7	4	5	7	1	3	2	8	9	2	1	10	6
1547	9	8	9	1	1	6	9	10	4	10	3	10	4	3	8	1	6	2	9	4
1548	5	7	9	7	8	9	2	3	7	6	10	1	1	5	5	10	8	3	7	3
1552	5	10	9	3	7	7	8	3	7	5	8	5	8	9	3	2	6	8	5	6
1553	5	1	6	1	6	2	10	1	2	7	2	3	7	3	4	4	7	7	5	2
1554	7	2	10	1	5	7	2	5	7	2	5	5	3	9	2	3	10	10	7	10
1555	1	1	6	6	3	4	7	6	9	2	6	8	1	10	4	10	2	4	10	8
1556	9	7	6	1	5	2	5	2	3	9	5	8	8	9	9	6	1	3	2	6
1557	8	4	4	7	10	8	9	6	5	6	3	6	1	10	3	7	2	8	10	8
1558	7	10	1	7	5	8	8	10	7	8	3	3	6	9	6	1	1	9	1	5
1559	8	1	1	2	1	1	4	7	7	2	9	6	2	6	2	6	10	2	6	3
1560	10	10	7	1	1	2	7	2	1	2	6	6	7	7	7	6	2	9	1	6
1590	2	10	3	5	8	7	5	9	1	10	3	1	8	8	7	10	2	10	10	8
1591	1	8	5	7	4	6	6	10	3	5	5	3	7	8	4	1	7	5	2	6
1592	8	7	7	5	10	4	2	5	8	8	2	1	1	2	6	10	7	7	1	2
1593	3	5	3	4	4	10	6	3	1	5	7	3	4	7	6	5	2	5	4	1
1594	10	6	5	1	5	5	9	7	7	9	10	5	9	1	5	6	4	6	8	1
1628	10	8	6	2	1	8	9	8	8	3	9	1	4	1	2	4	7	2	10	7
1629	8	5	6	8	9	3	10	6	5	9	3	7	5	2	7	8	6	7	10	9
1634	6	4	5	5	2	2	3	4	2	1	1	8	8	5	2	10	5	1	5	1
1635	1	3	5	4	5	6	4	2	5	9	10	6	2	5	3	6	1	2	1	5
1636	8	1	9	7	7	5	2	3	1	10	8	9	6	2	7	10	2	6	8	6
1637	5	7	6	7	7	9	5	3	8	8	5	1	4	9	3	10	5	3	1	7
1638	10	10	6	4	1	6	9	5	8	6	4	8	6	3	1	5	5	2	8	2
1639	8	2	1	3	8	10	10	4	5	10	8	4	7	1	10	9	3	3	1	1
1640	5	9	3	5	9	6	3	2	10	9	10	1	3	10	10	2	7	1	4	1
1641	4	1	4	5	5	7	2	1	9	8	10	1	6	4	6	9	9	7	7	9
1642	7	8	10	4	10	2	4	4	5	6	1	2	4	10	2	6	9	8	9	3
1671	10	4	6	3	1	9	5	9	5	4	10	2	4	6	1	1	10	5	9	6
1672	3	4	3	1	10	2	9	6	10	6	6	8	6	4	4	6	3	6	1	7
1673	6	7	10	6	5	7	1	6	9	6	10	9	8	1	8	8	4	5	4	7
1674	4	5	2	5	2	2	8	9	3	2	9	4	6	3	2	7	7	5	5	8
1675	5	6	4	9	1	6	4	6	1	8	7	10	6	8	2	8	10	8	7	9
1676	10	6	6	5	9	2	2	10	4	3	10	7	10	10	7	2	1	4	8	7
1716	9	9	5	5	8	3	6	2	4	4	5	3	6	5	1	10	2	9	2	6
1717	6	3	4	2	7	8	2	5	10	8	10	4	5	1	9	3	8	4	6	10
1718	10	4	5	9	9	6	4	6	10	4	4	9	2	4	8	7	4	9	2	5
1719	6	1	1	10	8	5	7	2	9	3	6	4	7	9	4	7	9	10	4	8
1720	3	2	4	6	2	10	3	2	4	4	6	9	2	1	3	8	1	4	1	7
1721	2	8	4	9	9	5	1	1	9	4	7	1	4	1	9	5	10	10	6	6
1722	9	6	5	6	7	3	6	8	9	2	9	3	1	5	10	2	2	1	7	10
1723	4	6	1	8	4	2	6	9	10	6	9	6	10	4	6	4	4	5	10	8
1753	8	5	2	2	9	1	1	6	3	4	1	1	9	5	3	8	3	1	10	1
1754	9	10	9	8	10	4	3	1	7	5	1	5	9	10	2	7	5	9	1	9
1755	10	7	6	9	3	10	7	2	6	6	3	6	2	8	6	7	2	6	5	7
1756	7	5	9	9	10	10	10	4	8	6	2	6	2	7	1	8	4	1	8	6
1757	1	1	6	8	4	2	8	8	2	7	4	10	8	2	7	2	9	9	9	2
1758	5	2	4	9	9	8	8	10	4	6	5	1	3	6	4	5	3	5	10	7
1797	4	10	5	9	1	5	6	8	9	1	4	10	10	4	1	7	10	2	4	8
1798	7	4	1	5	2	6	5	2	3	6	9	8	4	5	8	10	4	3	4	10
1799	6	10	10	3	5	3	5	7	5	10	9	2	3	3	1	6	3	2	3	8
1800	1	7	3	5	9	10	7	6	5	1	1	7	9	7	10	3	2	6	3	7
1801	2	7	1	10	10	5	8	3	8	4	6	2	3	1	10	2	6	10	5	2
1802	3	6	4	2	8	4	3	2	9	9	6	6	4	1	2	8	7	9	9	9
1803	8	4	2	2	2	4	5	2	9	2	7	8	10	2	5	4	2	6	2	6
1804	2	5	6	9	6	8	10	4	5	4	7	3	4	1	5	8	8	1	5	3
1833	2	6	1	8	3	3	7	10	7	5	4	3	5	4	9	7	1	6	1	4
1834	3	1	4	5	10	3	1	8	3	9	1	6	9	2	9	3	1	8	1	7
1835	5	9	1	2	9	5	8	3	8	1	4	10	2	8	6	3	10	8	5	4
1836	3	7	6	8	5	10	5	2	6	3	2	4	8	8	1	6	9	2	9	5
1837	4	5	8	5	6	6	8	8	2	1	1	3	7	2	9	10	7	5	7	4
1838	9	2	5	4	10	1	3	5	6	10	1	3	3	2	7	1	10	8	3	8
1839	3	6	9	4	5	6	7	6	1	1	2	2	8	4	10	7	9	2	1	2
1878	8	10	10	5	2	5	10	5	6	1	5	7	4	8	4	8	6	5	4	1
1879	8	7	1	10	4	5	10	3	8	6	2	2	10	9	10	6	4	4	9	1
1880	9	5	5	2	10	4	4	10	8	6	8	10	9	4	9	9	3	9	8	1
1881	9	8	6	10	6	2	3	7	9	7	2	8	4	4	8	7	3	2	1	7
1882	1	5	5	1	3	5	10	8	4	3	6	6	9	7	5	6	4	2	10	10
1883	3	7	2	7	9	9	5	8	8	6	4	10	2	4	4	3	3	8	7	7
1884	10	9	1	2	6	9	8	2	3	2	7	7	4	10	7	7	10	2	6	1
1885	7	6	2	7	3	8	9	9	10	1	8	1	4	4	7	4	6	1	8	6
1914	8	3	4	8	5	8	7	6	8	1	2	5	3	5	2	10	1	2	2	1
1915	1	3	10	6	7	3	4	1	10	6	2	4	4	7	9	2	8	5	10	8
1916	1	1	7	6	10	9	4	7	1	9	1	1	9	10	4	7	7	8	4	9
1917	3	6	1	8	4	6	1	8	6	9	2	6	9	4	1	4	1	3	10	10
1918	7	1	8	6	5	2	5	1	5	9	8	2	6	4	7	3	4	9	3	7
1919	9	3	6	2	1	3	10	8	4	8	6	8	3	6	4	10	1	3	2	7
1920	3	1	6	4	8	2	9	2	5	9	10	5	9	4	6	4	8	10	6	1
1960	9	4	7	6	8	4	3	1	6	7	5	10	3	6	3	5	10	2	9	9
1961	3	5	10	5	7	2	4	1	10	4	3	9	3	4	1	1	5	8	8	4
1962	4	2	8	4	9	5	9	10	6	1	8	6	3	2	3	3	5	9	8	9
1963	4	10	8	10	9	2	4	8	6	1	8	6	3	4	8	2	9	7	5	5
1964	2	4	9	9	7	10	10	10	6	6	8	8	7	4	6	2	6	8	4	5
1965	4	2	4	2	2	9	6	8	8	2	9	6	9	8	10	8	4	2	7	7
1966	9	4	1	6	3	4	2	4	9	2	8	2	6	5	6	7	10	7	6	6
1967	4	5	1	6	4	10	5	5	1	6	1	1	4	10	7	1	6	8	10	8
1996	10	1	5	4	9	9	7	3	8	6	9	4	3	2	4	9	10	8	1	8
