ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0991	I0992	I0993	I0994	I0995	I0996	I0997	I0998	I0999	I1000
30294	6	1	5	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30295	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30374	6	1	5	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30375	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30376	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30456	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30457	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30536	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
30537	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
30538	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
30618	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
30619	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
30700	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
30781	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
39404	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
39405	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39406	6	1	5	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39407	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39408	6	1	5	10	3	1	1	1	5	9	8	1	1	1	7	8	6	1	10	9
39409	6	1	5	8	3	5	1	1	5	9	7	6	1	1	7	8	6	1	10	10
39410	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39411	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39412	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39413	6	1	5	8	1	5	1	1	5	10	10	6	8	1	7	8	6	1	10	10
39418	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	5	1	10	10
39419	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	1	10	10
39420	6	1	5	9	1	5	1	1	4	6	10	6	8	1	6	8	5	6	10	10
39421	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39422	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39423	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39484	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
39485	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39486	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39487	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39488	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39489	6	1	5	8	3	1	1	1	5	9	7	1	1	1	7	8	6	1	10	9
39490	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39491	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39492	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39493	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39498	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	5	1	10	10
39499	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	1	10	10
39500	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39501	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39502	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39503	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39566	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
39567	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39568	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39569	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39570	6	1	5	10	3	1	1	1	5	9	8	1	1	1	7	8	6	1	10	9
39571	6	1	5	8	3	5	1	1	5	9	7	6	1	1	7	8	6	1	10	10
39572	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39573	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39574	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39575	6	1	5	8	1	5	1	1	5	10	10	6	8	1	7	8	6	1	10	10
39580	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	1	10	10
39581	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39582	6	1	5	9	1	5	1	1	4	6	10	6	8	1	6	5	5	6	10	10
39583	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39584	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39585	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39647	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
39648	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
39649	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39650	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39651	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39652	6	1	5	8	3	1	1	1	5	9	7	1	1	1	7	8	6	1	10	9
39653	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39654	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39655	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39656	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39657	6	1	5	8	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39658	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39661	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	5	1	10	10
39662	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39663	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39664	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39665	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39666	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39728	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
39729	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39730	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39731	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39732	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	10	9
39733	6	1	5	8	3	5	1	1	5	9	7	6	1	1	7	8	6	1	10	9
39734	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39735	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39736	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39737	6	1	5	8	1	5	1	1	5	10	10	6	8	1	7	8	6	1	10	10
39738	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39739	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39740	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39742	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39743	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39744	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39745	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39746	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39747	6	7	5	9	1	5	1	1	3	6	10	6	8	1	8	5	5	6	10	10
39809	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
39810	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
39811	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39812	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39813	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39814	6	1	5	8	3	5	1	1	5	9	7	1	1	1	7	8	6	1	10	9
39815	6	1	5	8	3	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39816	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39817	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39818	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39819	6	1	5	8	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39820	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39821	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39822	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39824	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39825	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	5	5	6	10	10
39826	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39827	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39828	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39891	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
39892	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39893	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39894	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39895	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39896	6	1	5	8	3	5	1	1	5	9	7	6	1	1	7	8	6	1	10	9
39897	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39898	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39899	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39900	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39901	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39902	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39903	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39906	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	5	6	10	10
39907	6	1	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39908	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39909	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39910	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	10	10
39971	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
39972	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
39973	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39974	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
39975	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
39976	6	1	5	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	10	9
39977	6	1	5	8	3	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
39978	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39979	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39980	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
39981	6	1	5	8	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39982	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39983	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
39987	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	5	5	6	10	10
39988	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39989	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
39990	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	10	10
40053	6	1	8	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
40054	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
40055	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40056	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40057	6	1	5	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40058	6	1	5	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	10	9
40059	6	1	5	8	2	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
40060	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40061	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40062	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
40063	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
40064	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
40065	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40068	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	5	5	6	10	10
40069	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
40070	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
40071	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	10	10
40072	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	10	10
40134	6	1	10	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
40135	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
40136	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40137	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40138	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40139	6	1	5	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	10	9
40140	6	1	5	8	3	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
40141	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40142	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40143	6	1	5	8	2	5	1	1	4	10	10	6	1	1	7	8	6	1	10	10
40144	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
40145	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40146	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40147	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40150	6	7	5	9	1	5	1	1	4	10	10	6	8	1	8	5	5	6	10	10
40151	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
40152	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	10	10
40153	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	6	10
40215	6	1	10	10	3	1	1	2	5	8	8	1	1	1	7	8	6	1	8	9
40216	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
40217	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40218	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40219	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40220	6	1	5	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	10	9
40221	6	1	5	8	3	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
40222	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40223	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40224	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	1	10	10
40225	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40226	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40227	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40230	6	7	5	9	1	5	1	1	4	10	10	6	8	1	6	5	5	6	10	10
40231	6	7	5	9	1	5	1	1	4	6	10	6	8	1	8	5	5	6	10	10
40232	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	10	10
40233	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	6	10
40234	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	6	10
40296	6	1	10	10	3	1	2	2	5	8	8	1	1	1	7	8	6	1	8	9
40297	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
40298	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40299	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40300	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40301	6	1	8	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	4	9
40302	6	1	5	8	3	5	1	2	5	10	7	6	1	1	7	8	6	1	10	9
40303	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40304	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40305	6	1	5	8	2	5	1	1	4	10	10	6	1	1	7	8	6	1	10	10
40306	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40307	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40308	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40309	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40312	6	7	5	9	1	5	1	1	4	10	10	6	8	1	8	5	5	6	10	10
40313	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	10	10
40314	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	6	10
40315	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	6	10
40378	6	1	10	10	3	1	2	2	5	8	8	1	1	1	7	8	6	1	8	9
40379	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	8	9
40380	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40381	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40382	6	1	8	10	3	1	1	2	5	9	7	1	1	1	7	8	6	1	4	9
40383	6	1	8	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	10	9
40384	6	1	5	8	3	5	1	1	5	10	7	6	1	1	7	8	6	1	10	10
40385	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40386	6	1	5	8	2	5	1	1	4	10	2	6	1	1	7	8	6	1	10	10
40387	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40388	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40389	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40390	6	1	5	9	1	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40391	6	1	5	9	1	5	1	1	4	10	10	6	8	1	6	8	6	6	10	10
40394	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	6	10
40395	6	7	5	9	1	5	1	7	4	6	10	6	8	1	8	5	5	6	6	10
40396	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	6	10
40397	6	7	5	9	1	5	1	7	3	6	10	6	8	1	8	5	5	6	6	10
40459	6	1	10	10	3	1	2	2	5	3	8	1	1	1	7	8	6	1	8	9
40460	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40461	6	1	8	10	3	1	1	2	5	3	8	1	1	1	7	8	6	1	4	9
40462	6	1	8	10	3	1	1	2	5	9	8	1	1	1	7	8	6	1	4	9
40463	6	1	8	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	4	9
40464	6	1	5	8	3	5	1	2	5	9	7	6	1	1	7	8	6	1	10	9
40465	6	1	5	8	3	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40466	6	1	5	8	2	5	1	1	5	10	2	6	1	1	7	8	6	1	10	10
40467	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
40468	6	1	5	8	2	5	1	1	4	10	10	6	8	1	7	8	6	6	10	10
