ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0991	I0992	I0993	I0994	I0995	I0996	I0997	I0998	I0999	I1000
401	10	3	5	7	4	7	9	3	1	8	4	3	8	3	4	6	10	7	9	10
402	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
403	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
404	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
405	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
406	10	3	9	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
412	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
416	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
417	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
418	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
421	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
483	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
484	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
485	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
486	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
487	10	3	9	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
493	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
494	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
498	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
499	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
502	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
503	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
564	10	3	5	7	4	7	9	3	1	8	4	3	8	3	4	6	10	7	9	10
565	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
566	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
567	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
568	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
573	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
574	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
575	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
578	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
579	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
580	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
582	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
583	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
645	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
646	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
647	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
648	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
649	10	3	9	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
654	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
655	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
656	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
657	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
660	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
661	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
663	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
664	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
665	1	10	6	1	5	4	1	5	1	7	5	5	1	5	7	7	9	6	5	6
666	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
727	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
728	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
729	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
730	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
736	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
737	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
738	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
741	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
742	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
745	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
746	1	10	6	1	5	4	1	5	1	7	5	5	1	5	7	7	9	6	5	6
747	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
748	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
809	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
810	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
811	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
816	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
817	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
818	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
819	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
822	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
823	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
825	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
826	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
827	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
828	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
829	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
889	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
890	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
891	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
892	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
898	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
899	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
900	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
901	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
904	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
905	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
906	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
907	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
908	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
909	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
910	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
911	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
972	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
973	10	3	5	7	4	7	9	3	7	8	4	3	8	3	4	6	10	7	9	10
979	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
980	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
981	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
982	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
983	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
985	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
986	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
987	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
988	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
989	1	10	6	1	5	4	1	5	1	7	5	5	1	5	7	7	9	6	5	6
990	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
991	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
992	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1060	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1061	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1062	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1063	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
1064	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1065	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1066	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1067	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1068	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1069	1	10	6	1	5	4	1	5	1	7	5	5	1	5	7	7	9	6	5	6
1070	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1071	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1072	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1073	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1141	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1142	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1143	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1144	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1145	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1146	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1147	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1148	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1149	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1150	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1151	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1152	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1153	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1154	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1155	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1222	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1223	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1224	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1225	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1226	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
1227	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1228	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1229	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1230	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1231	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1232	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1233	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1234	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1235	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1236	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1237	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1303	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1304	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1305	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1306	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1307	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1308	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1309	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1310	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1311	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1312	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1313	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1314	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1315	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1316	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1317	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1384	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1385	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1386	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1387	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1388	1	10	6	1	5	4	1	5	1	1	5	10	1	5	10	7	9	6	5	1
1389	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1390	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1391	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1392	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1393	1	10	6	1	5	4	1	5	1	7	5	10	6	5	7	7	9	6	5	6
1394	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1395	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1396	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1397	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1398	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1466	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1467	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1468	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1469	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1470	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1471	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1472	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1473	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1474	1	10	6	1	5	4	1	5	1	7	5	10	6	5	7	7	9	6	5	6
1475	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1476	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1477	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1478	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1479	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1480	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1541	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1547	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1548	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1549	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1550	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1551	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1552	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1553	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1554	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1555	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1556	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1557	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1558	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1559	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1560	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1623	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1624	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1628	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1629	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1630	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1631	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1632	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1633	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1634	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1635	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1636	1	10	6	1	5	4	1	5	1	7	5	10	6	5	7	7	9	6	5	6
1637	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1638	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1639	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1640	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1641	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1642	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1709	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1710	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1711	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1712	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1713	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1714	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1715	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1716	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1717	1	10	6	1	5	4	1	5	1	7	5	10	6	5	7	7	9	6	5	6
1718	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1719	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1720	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1721	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1722	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1723	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1786	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1787	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1790	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1791	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1792	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1793	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1794	1	10	6	1	5	4	1	5	2	1	5	10	1	5	7	7	9	6	5	1
1795	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1796	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1797	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1798	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1799	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1800	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1801	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1802	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1803	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1804	1	4	6	1	4	4	1	5	1	7	5	5	6	5	4	7	9	6	8	6
1868	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1869	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1872	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1873	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1874	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1875	1	10	6	1	5	4	1	5	2	1	5	10	1	5	7	7	9	6	5	1
1876	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1877	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1878	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	6
1879	1	10	6	1	5	4	1	5	1	7	5	10	6	5	7	7	9	6	5	6
1880	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1881	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1882	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1883	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1884	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1885	1	10	6	1	4	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1950	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1953	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1954	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1955	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1956	1	10	6	1	5	4	1	5	2	1	5	10	1	5	10	7	9	6	5	1
1957	1	10	6	1	5	4	1	5	2	1	5	10	1	5	7	7	9	6	5	1
1958	1	10	6	1	5	4	1	5	1	1	5	10	1	5	7	7	9	6	5	1
1959	1	10	6	1	5	4	1	5	1	7	5	10	1	5	7	7	9	6	5	1
1960	1	10	6	1	5	4	1	5	1	7	5	10	6	5	7	7	9	6	5	6
1961	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1962	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	5	6
1963	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1964	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1965	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1966	1	10	6	1	5	4	1	5	1	7	5	5	6	5	7	7	9	6	8	6
1967	1	4	6	1	4	4	1	5	1	7	5	5	6	5	4	7	9	6	8	6
